start,duration,depth,peak,end,td.max.hf,td.min.hf,td.mean.hf
1963-05-29 10:00:00,4,0.23,0.17,1963-05-29 14:00:00,-0.256,-3.255,-2.0756
1963-06-03 09:00:00,7,0.75,0.29,1963-06-03 16:00:00,1.946,-1.257,0.62
1963-06-10 21:00:00,5,1.19,0.53,1963-06-11 02:00:00,2.244,-2.956,-0.855166666666667
1963-06-15 00:00:00,2,0.13,0.12,1963-06-15 02:00:00,-0.755,-2.454,-1.622
1963-06-20 18:00:00,3,0.1,0.07,1963-06-20 21:00:00,-0.456,-2.956,-2.03
1963-06-29 13:00:00,10,0.42,0.16,1963-06-29 23:00:00,NA,NA,NA
1963-07-08 07:00:00,1,0.18,0.18,1963-07-08 08:00:00,-0.554,-1.657,-1.1055
1963-07-13 18:00:00,3,0.47,0.37,1963-07-13 21:00:00,2.844,1.444,2.2195
1963-07-14 13:00:00,6,0.47,0.16,1963-07-14 19:00:00,2.946,-2.854,-0.354714285714286
1963-07-20 13:00:00,1,0.32,0.32,1963-07-20 14:00:00,2.346,2.346,2.346
1963-07-21 14:00:00,4,0.51,0.45,1963-07-21 18:00:00,2.644,-0.856,1.0642
1963-07-26 17:00:00,3,0.88,0.72,1963-07-26 20:00:00,2.244,0.843,1.64375
1963-07-29 21:00:00,2,0.2,0.19,1963-07-29 23:00:00,3.143,1.043,2.07666666666667
1963-08-01 12:00:00,3,1.16,0.9,1963-08-01 15:00:00,1.644,-0.856,0.41925
1963-08-01 21:00:00,1,0.58,0.58,1963-08-01 22:00:00,2.644,1.745,2.1945
1963-08-04 01:00:00,2,0.16,0.15,1963-08-04 03:00:00,3.543,1.545,2.57733333333333
1963-08-09 19:00:00,2,0.12,0.11,1963-08-09 21:00:00,1.345,-0.656,0.378333333333333
1963-08-13 11:00:00,10,0.36,0.1,1963-08-13 21:00:00,3.343,-2.956,0.198818181818182
1963-08-20 00:00:00,6,0.84,0.42,1963-08-20 06:00:00,3.543,0.046,2.00128571428571
1963-09-03 22:00:00,5,3.18,1.54,1963-09-04 03:00:00,3.645,-0.256,2.19483333333333
1963-09-16 09:00:00,14,1.21,0.23,1963-09-16 23:00:00,2.946,-2.654,0.417666666666667
1963-09-29 03:00:00,10,1.87,0.45,1963-09-29 13:00:00,4.045,-2.356,1.10818181818182
1963-11-01 03:00:00,27,0.77,0.11,1963-11-02 06:00:00,3.143,-3.757,-0.295071428571429
1963-11-05 21:00:00,64,3.54,0.37,1963-11-08 13:00:00,4.446,-3.255,0.636846153846154
1963-11-23 12:00:00,9,1.18,0.27,1963-11-23 21:00:00,3.343,-2.254,0.9347
1963-11-29 10:00:00,21,1.16,0.29,1963-11-30 07:00:00,4.045,-1.755,1.61309090909091
1963-12-08 19:00:00,7,0.84,0.25,1963-12-09 02:00:00,3.543,-0.456,1.944375
1963-12-12 04:00:00,8,0.3,0.07,1963-12-12 12:00:00,3.045,-3.356,0.0441111111111111
1963-12-14 05:00:00,8,0.15,0.03,1963-12-14 13:00:00,3.445,-2.956,0.0998888888888889
1963-12-23 11:00:00,15,0.44,0.08,1963-12-24 02:00:00,2.644,-3.655,-0.573875
1964-01-01 06:00:00,13,0.48,0.12,1964-01-01 19:00:00,3.045,-4.856,-0.827214285714286
1964-01-06 22:00:00,11,0.3,0.07,1964-01-07 09:00:00,2.044,-3.455,-0.621666666666667
1964-01-09 04:00:00,13,1.39,0.32,1964-01-09 17:00:00,3.045,-3.156,0.615571428571429
1964-01-13 00:00:00,23,0.71,0.06,1964-01-13 23:00:00,4.344,-3.356,0.219416666666667
1964-01-20 13:00:00,6,0.53,0.2,1964-01-20 19:00:00,4.045,-1.457,1.95842857142857
1964-01-25 02:00:00,13,0.5,0.07,1964-01-25 15:00:00,4.144,-2.556,1.07285714285714
1964-02-01 03:00:00,8,0.14,0.04,1964-02-01 11:00:00,2.746,-3.156,0.0553333333333333
1964-02-06 11:00:00,7,0.71,0.24,1964-02-06 18:00:00,2.946,-1.657,0.132
1964-02-10 08:00:00,8,0.16,0.06,1964-02-10 16:00:00,2.146,-1.755,0.245
1964-02-11 03:00:00,14,0.28,0.05,1964-02-11 17:00:00,2.346,-3.556,-0.415333333333333
1964-02-15 23:00:00,8,0.6,0.15,1964-02-16 07:00:00,2.644,-2.854,0.722555555555556
1964-02-18 19:00:00,25,0.62,0.12,1964-02-19 20:00:00,4.245,-3.356,0.406384615384615
1964-02-28 18:00:00,7,0.25,0.08,1964-02-29 01:00:00,0.643,-3.255,-1.092875
1964-03-10 13:00:00,1,0.16,0.16,1964-03-10 14:00:00,2.546,1.745,2.1455
1964-03-12 12:00:00,7,0.15,0.05,1964-03-12 19:00:00,5.046,-0.656,2.5075
1964-03-21 15:00:00,15,1.11,0.25,1964-03-22 06:00:00,3.245,-2.356,0.6133125
1964-03-26 16:00:00,1,0.15,0.15,1964-03-26 17:00:00,1.145,0.144,0.6445
1964-03-28 21:00:00,4,0.18,0.06,1964-03-29 01:00:00,2.444,-2.956,-0.1954
1964-04-02 16:00:00,9,0.19,0.05,1964-04-03 01:00:00,2.244,-2.956,-0.1959
1964-04-03 17:00:00,3,0.15,0.09,1964-04-03 20:00:00,1.145,-0.656,0.42
1964-04-06 11:00:00,19,1.06,0.19,1964-04-07 06:00:00,1.745,-3.356,-0.93045
1964-04-07 13:00:00,7,0.26,0.1,1964-04-07 20:00:00,0.643,-3.356,-1.430875
1964-04-08 06:00:00,12,0.59,0.13,1964-04-08 18:00:00,2.644,-3.054,-0.186
1964-04-14 04:00:00,16,0.35,0.05,1964-04-14 20:00:00,2.746,-3.455,0.0678823529411764
1964-04-15 14:00:00,2,0.17,0.16,1964-04-15 16:00:00,2.844,1.145,2.045
1964-04-19 16:00:00,32,0.53,0.07,1964-04-21 00:00:00,3.343,-2.756,0.586969696969697
1964-04-21 12:00:00,6,0.24,0.13,1964-04-21 18:00:00,1.745,-2.254,-0.412
1964-04-27 21:00:00,11,0.81,0.18,1964-04-28 08:00:00,3.343,-2.956,0.56975
1964-04-29 01:00:00,16,0.58,0.17,1964-04-29 17:00:00,3.743,-2.156,1.43282352941176
1964-04-30 07:00:00,4,0.16,0.09,1964-04-30 11:00:00,1.745,-1.657,-0.0754
1964-04-30 20:00:00,12,0.4,0.14,1964-05-01 08:00:00,3.944,-1.755,1.22146153846154
1964-07-08 08:00:00,16,2.28,0.36,1964-07-09 00:00:00,4.646,-2.854,0.656529411764706
1964-07-13 04:00:00,4,0.96,0.56,1964-07-13 08:00:00,4.045,0.843,2.704
1964-07-13 15:00:00,1,0.24,0.24,1964-07-13 16:00:00,2.746,1.545,2.1455
1964-07-14 00:00:00,1,0.2,0.2,1964-07-14 01:00:00,-1.457,-2.956,-2.2065
1964-08-18 17:00:00,1,0.1,0.1,1964-08-18 18:00:00,-1.355,-2.956,-2.1555
1964-08-31 07:00:00,3,0.2,0.09,1964-08-31 10:00:00,2.444,0.843,1.79375
1964-09-28 03:00:00,55,2.29,0.28,1964-09-30 10:00:00,3.245,-3.957,-0.133875
1964-10-02 08:00:00,8,0.95,0.61,1964-10-02 16:00:00,2.946,-1.257,1.12244444444444
1964-10-16 21:00:00,21,0.72,0.24,1964-10-17 18:00:00,3.543,-2.356,0.639636363636364
1964-11-19 06:00:00,11,0.27,0.06,1964-11-19 17:00:00,3.743,-3.556,0.602583333333333
1964-11-20 06:00:00,4,0.17,0.13,1964-11-20 10:00:00,0.246,-1.857,-0.8158
1964-11-25 15:00:00,8,1.07,0.4,1964-11-25 23:00:00,3.543,0.046,2.15544444444444
1964-12-03 23:00:00,3,0.13,0.07,1964-12-04 02:00:00,1.745,-0.856,0.5445
1964-12-04 09:00:00,20,0.76,0.23,1964-12-05 05:00:00,0.144,-3.156,-1.423
1964-12-05 20:00:00,9,0.68,0.17,1964-12-06 05:00:00,NA,NA,NA
1964-12-12 00:00:00,17,1.39,0.32,1964-12-12 17:00:00,1.545,-3.356,-1.00505555555556
1964-12-20 03:00:00,8,0.38,0.08,1964-12-20 11:00:00,1.946,-3.855,-1.26577777777778
1964-12-26 07:00:00,5,0.11,0.06,1964-12-26 12:00:00,NA,NA,NA
1964-12-27 00:00:00,24,1.58,0.34,1964-12-28 00:00:00,NA,NA,NA
1965-01-02 07:00:00,14,0.21,0.05,1965-01-02 21:00:00,3.845,-3.156,0.431
1965-01-08 03:00:00,9,0.29,0.07,1965-01-08 12:00:00,2.346,-2.654,0.1247
1965-01-09 13:00:00,6,0.25,0.06,1965-01-09 19:00:00,1.844,-3.156,-0.0557142857142857
1965-01-10 08:00:00,14,0.61,0.07,1965-01-10 22:00:00,1.844,-3.054,-0.361933333333333
1965-01-16 03:00:00,16,0.31,0.04,1965-01-16 19:00:00,3.143,-3.655,-0.232176470588235
1965-01-23 13:00:00,31,0.66,0.16,1965-01-24 20:00:00,3.245,-4.157,0.2791875
1965-02-07 13:00:00,13,1.2,0.17,1965-02-08 02:00:00,2.946,-1.955,0.587571428571429
1965-02-10 09:00:00,7,0.17,0.05,1965-02-10 16:00:00,2.844,-2.156,-0.030375
1965-02-12 02:00:00,11,0.1,0.03,1965-02-12 13:00:00,4.045,-2.654,0.836666666666667
1965-02-25 03:00:00,10,0.43,0.15,1965-02-25 13:00:00,NA,NA,NA
1965-03-05 06:00:00,13,0.97,0.36,1965-03-05 19:00:00,NA,NA,NA
1965-03-15 00:00:00,5,0.11,0.04,1965-03-15 05:00:00,2.346,-2.254,0.161166666666667
1965-03-17 16:00:00,6,0.34,0.07,1965-03-17 22:00:00,1.243,-3.356,-1.24114285714286
1965-03-20 10:00:00,8,0.24,0.05,1965-03-20 18:00:00,2.644,-3.757,-0.0444444444444444
1965-03-23 17:00:00,7,0.29,0.11,1965-03-24 00:00:00,1.145,-3.156,-0.592625
1965-03-25 02:00:00,32,0.76,0.1,1965-03-26 10:00:00,2.844,-3.054,-0.0553939393939394
1965-03-29 05:00:00,5,0.46,0.21,1965-03-29 10:00:00,1.844,-3.655,-1.139
1965-04-02 01:00:00,9,0.37,0.11,1965-04-02 10:00:00,3.245,-2.756,0.2848
1965-04-07 03:00:00,7,0.25,0.09,1965-04-07 10:00:00,3.245,-0.856,1.58175
1965-04-09 03:00:00,7,0.32,0.08,1965-04-09 10:00:00,2.946,-1.457,1.269625
1965-04-15 13:00:00,17,0.54,0.14,1965-04-16 06:00:00,4.045,-2.054,1.43927777777778
1965-04-18 21:00:00,14,0.46,0.13,1965-04-19 11:00:00,3.245,-2.454,0.599090909090909
1965-04-26 01:00:00,6,0.2,0.11,1965-04-26 07:00:00,NA,NA,NA
1965-05-02 01:00:00,2,0.14,0.08,1965-05-02 03:00:00,3.645,2.346,3.11133333333333
1965-05-16 21:00:00,5,0.23,0.08,1965-05-17 02:00:00,1.545,-2.854,-0.7045
1965-05-24 05:00:00,4,0.23,0.1,1965-05-24 09:00:00,2.546,0.144,1.605
1965-05-27 17:00:00,6,0.15,0.08,1965-05-27 23:00:00,3.245,-2.956,0.601857142857143
1965-05-29 02:00:00,8,0.3,0.06,1965-05-29 10:00:00,1.345,-3.556,-1.16611111111111
1965-06-02 18:00:00,15,0.77,0.22,1965-06-03 09:00:00,3.445,-3.156,0.1195625
1965-06-09 07:00:00,3,0.1,0.05,1965-06-09 10:00:00,2.444,-0.154,1.26975
1965-06-10 15:00:00,1,0.22,0.22,1965-06-10 16:00:00,-1.056,-1.955,-1.5055
1965-06-12 03:00:00,1,0.12,0.12,1965-06-12 04:00:00,0.945,-0.154,0.3955
1965-06-19 09:00:00,10,0.21,0.06,1965-06-19 19:00:00,1.946,-3.255,-0.555
1965-06-24 13:00:00,3,1.03,0.55,1965-06-24 16:00:00,-0.955,-3.356,-2.2555
1965-06-30 09:00:00,4,0.26,0.13,1965-06-30 13:00:00,1.345,-3.356,-1.2552
1965-07-05 15:00:00,4,1,0.73,1965-07-05 19:00:00,NA,NA,NA
1965-07-11 02:00:00,16,1.77,0.51,1965-07-11 18:00:00,1.844,-3.356,-0.608352941176471
1965-07-18 18:00:00,6,0.2,0.15,1965-07-19 00:00:00,2.746,-2.556,-0.269142857142857
1965-07-30 15:00:00,4,0.12,0.08,1965-07-30 19:00:00,2.844,-0.256,1.605
1965-08-01 08:00:00,20,0.12,0.06,1965-08-02 04:00:00,3.743,-2.854,0.60147619047619
1965-08-04 23:00:00,4,0.6,0.37,1965-08-05 03:00:00,0.446,-2.956,-1.315
1965-08-09 17:00:00,7,2.01,0.91,1965-08-10 00:00:00,3.543,-2.956,0.132
1965-08-10 16:00:00,2,0.12,0.11,1965-08-10 18:00:00,-0.755,-2.756,-1.75533333333333
1965-08-13 18:00:00,4,0.16,0.09,1965-08-13 22:00:00,-1.056,-3.855,-2.6152
1965-08-21 23:00:00,12,0.68,0.15,1965-08-22 11:00:00,2.444,-2.854,0.144846153846154
1965-08-23 08:00:00,1,0.17,0.17,1965-08-23 09:00:00,1.545,0.545,1.045
1965-08-26 00:00:00,7,0.1,0.07,1965-08-26 07:00:00,3.944,-1.955,1.33175
1965-09-01 19:00:00,4,0.99,0.39,1965-09-01 23:00:00,3.645,-0.354,1.6452
1965-09-13 06:00:00,10,0.37,0.12,1965-09-13 16:00:00,0.344,0.344,0.344
1965-09-24 14:00:00,9,1.58,0.9,1965-09-24 23:00:00,2.844,-2.854,-0.00569999999999996
1965-10-01 08:00:00,12,0.69,0.26,1965-10-01 20:00:00,3.845,-1.355,1.45215384615385
1965-10-07 13:00:00,10,1.14,0.31,1965-10-07 23:00:00,5.246,-1.657,1.18990909090909
1965-10-12 04:00:00,6,0.1,0.04,1965-10-12 10:00:00,2.044,-2.654,-0.655142857142857
1965-11-08 08:00:00,7,0.11,0.04,1965-11-08 15:00:00,2.946,-3.455,0.720125
1965-11-16 12:00:00,4,0.28,0.15,1965-11-16 16:00:00,NA,NA,NA
1965-11-22 06:00:00,9,0.27,0.08,1965-11-22 15:00:00,NA,NA,NA
1965-11-27 05:00:00,8,0.14,0.08,1965-11-27 13:00:00,2.444,-1.755,0.144777777777778
1965-12-11 18:00:00,7,0.16,0.04,1965-12-12 01:00:00,1.243,-3.255,-1.180875
1965-12-13 05:00:00,6,0.87,0.24,1965-12-13 11:00:00,2.946,-1.955,0.687571428571429
1965-12-25 10:00:00,10,0.77,0.26,1965-12-25 20:00:00,3.245,-3.054,0.744818181818182
1966-01-02 10:00:00,18,0.6,0.1,1966-01-03 04:00:00,2.444,-2.854,-0.108157894736842
1966-01-06 00:00:00,11,0.52,0.1,1966-01-06 11:00:00,1.844,-4.055,-0.889
1966-01-22 21:00:00,22,0.87,0.12,1966-01-23 19:00:00,4.544,-2.756,1.6705652173913
1966-01-26 15:00:00,14,0.18,0.04,1966-01-27 05:00:00,2.844,-2.454,0.638333333333333
1966-01-29 19:00:00,22,0.62,0.07,1966-01-30 17:00:00,2.644,-4.455,-0.833608695652174
1966-02-01 22:00:00,4,0.19,0.07,1966-02-02 02:00:00,0.545,-1.955,-0.4552
1966-02-02 17:00:00,16,0.17,0.02,1966-02-03 09:00:00,2.346,-3.655,-0.701823529411765
1966-02-11 02:00:00,2,0.11,0.09,1966-02-11 04:00:00,0.843,-1.755,-0.422
1966-02-13 00:00:00,20,1.96,0.29,1966-02-13 20:00:00,4.144,-3.556,0.273095238095238
1966-02-16 06:00:00,13,0.27,0.05,1966-02-16 19:00:00,3.245,-2.556,0.408714285714286
1966-02-24 09:00:00,23,0.89,0.1,1966-02-25 08:00:00,2.844,-3.455,-0.067375
1966-02-28 10:00:00,16,0.66,0.13,1966-03-01 02:00:00,2.346,-3.054,-0.190823529411765
1966-03-24 16:00:00,5,0.51,0.17,1966-03-24 21:00:00,3.445,-1.257,1.12733333333333
1966-04-12 16:00:00,17,0.74,0.09,1966-04-13 09:00:00,3.645,-2.556,0.550111111111111
1966-04-13 16:00:00,7,0.14,0.04,1966-04-13 23:00:00,2.244,-2.054,0.719125
1966-04-22 00:00:00,9,0.35,0.13,1966-04-22 09:00:00,3.045,-3.255,0.4249
1966-04-23 21:00:00,6,0.92,0.7,1966-04-24 03:00:00,3.245,-3.455,-0.211714285714286
1966-04-24 15:00:00,17,1.23,0.48,1966-04-25 08:00:00,3.543,-2.854,0.705333333333333
1966-04-27 14:00:00,22,0.66,0.12,1966-04-28 12:00:00,3.445,-2.254,0.944652173913043
1966-04-30 10:00:00,13,0.25,0.07,1966-04-30 23:00:00,3.343,-3.054,0.558642857142857
1966-05-16 23:00:00,2,0.37,0.29,1966-05-17 01:00:00,3.743,2.546,3.27733333333333
1966-05-19 04:00:00,9,1.16,0.38,1966-05-19 13:00:00,3.543,-2.156,0.4646
1966-05-22 00:00:00,3,0.92,0.4,1966-05-22 03:00:00,3.645,1.545,2.86975
1966-05-27 21:00:00,13,0.21,0.04,1966-05-28 10:00:00,3.445,-2.854,0.659071428571429
1966-06-10 15:00:00,1,0.22,0.22,1966-06-10 16:00:00,0.046,-1.155,-0.5545
1966-06-19 03:00:00,5,0.1,0.03,1966-06-19 08:00:00,2.346,-2.854,-0.271666666666667
1966-07-04 19:00:00,6,0.25,0.15,1966-07-05 01:00:00,1.946,-3.156,-0.983142857142857
1966-07-06 22:00:00,5,0.1,0.09,1966-07-07 03:00:00,2.844,-2.254,0.0951666666666667
1966-07-10 22:00:00,2,0.16,0.1,1966-07-11 00:00:00,0.344,-1.555,-0.588333333333333
1966-07-19 18:00:00,4,0.7,0.59,1966-07-19 22:00:00,-0.256,-3.054,-1.8752
1966-07-27 20:00:00,7,1,0.37,1966-07-28 03:00:00,3.543,-0.656,1.88175
1966-08-02 19:00:00,4,0.25,0.12,1966-08-02 23:00:00,-0.755,-3.156,-2.0552
1966-08-05 02:00:00,8,0.22,0.1,1966-08-05 10:00:00,3.045,-2.454,0.767444444444444
1966-08-10 00:00:00,1,0.22,0.22,1966-08-10 01:00:00,-1.056,-1.857,-1.4565
1966-08-11 18:00:00,3,0.6,0.46,1966-08-11 21:00:00,3.143,0.843,2.144
1966-08-16 22:00:00,1,0.3,0.3,1966-08-16 23:00:00,1.345,-0.154,0.5955
1966-09-03 20:00:00,2,0.81,0.71,1966-09-03 22:00:00,-0.554,-2.156,-1.389
1966-09-14 03:00:00,22,4.69,1.5,1966-09-15 01:00:00,4.544,-3.156,0.748913043478261
1966-09-19 22:00:00,16,0.66,0.1,1966-09-20 14:00:00,2.644,-3.054,-0.261235294117647
1966-09-20 23:00:00,22,1.61,0.48,1966-09-21 21:00:00,4.944,-1.155,1.76165217391304
1966-09-27 12:00:00,8,0.18,0.05,1966-09-27 20:00:00,2.346,-3.054,-0.266444444444444
1966-09-28 13:00:00,11,0.23,0.1,1966-09-29 00:00:00,2.946,-2.756,0.312
1966-09-29 10:00:00,6,0.4,0.12,1966-09-29 16:00:00,3.343,0.046,1.98714285714286
1966-10-01 10:00:00,11,0.99,0.32,1966-10-01 21:00:00,2.746,-2.854,0.0703333333333333
1966-10-05 07:00:00,3,0.15,0.08,1966-10-05 10:00:00,0.545,-2.156,-0.8055
1966-10-16 03:00:00,7,0.18,0.1,1966-10-16 10:00:00,2.946,-3.255,-0.22975
1966-10-18 22:00:00,25,3.79,0.4,1966-10-19 23:00:00,3.743,-3.356,0.229076923076923
1966-11-02 12:00:00,18,0.53,0.23,1966-11-03 06:00:00,3.743,-2.054,1.38652631578947
1966-11-05 23:00:00,3,0.16,0.11,1966-11-06 02:00:00,-0.456,-2.854,-1.72975
1966-11-12 09:00:00,4,0.14,0.05,1966-11-12 13:00:00,3.245,-1.955,0.945
1966-11-25 20:00:00,10,0.28,0.11,1966-11-26 06:00:00,2.644,-2.454,0.335090909090909
1966-11-28 12:00:00,7,1.07,0.38,1966-11-28 19:00:00,5.246,0.643,3.36975
1966-12-11 00:00:00,6,0.25,0.12,1966-12-11 06:00:00,2.946,-1.955,0.831
1966-12-13 14:00:00,16,0.83,0.11,1966-12-14 06:00:00,3.245,-2.956,0.503941176470588
1966-12-20 10:00:00,19,1.02,0.15,1966-12-21 05:00:00,3.445,-2.654,0.3294
1966-12-24 03:00:00,25,1.11,0.16,1966-12-25 04:00:00,2.346,-3.556,-1.15911538461538
1966-12-28 23:00:00,11,1.12,0.24,1966-12-29 10:00:00,2.346,-2.254,0.0860833333333333
1967-01-08 07:00:00,11,0.31,0.05,1967-01-08 18:00:00,2.844,-3.156,0.127916666666667
1967-01-27 12:00:00,6,1.21,0.57,1967-01-27 18:00:00,4.446,1.444,2.959
1967-02-02 19:00:00,4,0.27,0.1,1967-02-02 23:00:00,2.644,0.046,1.565
1967-02-07 01:00:00,14,0.59,0.08,1967-02-07 15:00:00,3.543,-2.756,0.778333333333333
1967-02-10 00:00:00,6,0.26,0.11,1967-02-10 06:00:00,NA,NA,NA
1967-02-17 07:00:00,5,0.11,0.03,1967-02-17 12:00:00,0.945,-3.054,-0.888
1967-02-18 00:00:00,13,0.15,0.02,1967-02-18 13:00:00,2.746,-3.556,-0.112714285714286
1967-02-20 18:00:00,5,0.11,0.03,1967-02-20 23:00:00,2.146,-1.857,0.644333333333333
1967-02-21 05:00:00,6,0.11,0.03,1967-02-21 11:00:00,3.445,-2.756,1.10185714285714
1967-02-23 01:00:00,5,0.13,0.04,1967-02-23 06:00:00,1.545,-3.356,-0.922
1967-03-04 23:00:00,14,0.51,0.1,1967-03-05 13:00:00,3.045,-3.356,0.0117333333333333
1967-03-05 21:00:00,40,2.6,0.26,1967-03-07 13:00:00,4.544,-2.854,0.571585365853658
1967-03-15 02:00:00,27,0.43,0.12,1967-03-16 05:00:00,4.045,-2.556,0.844428571428571
1967-03-21 06:00:00,22,0.52,0.06,1967-03-22 04:00:00,2.946,-2.854,0.244782608695652
1967-03-29 03:00:00,4,0.28,0.1,1967-03-29 07:00:00,3.845,0.843,2.6044
1967-04-07 01:00:00,5,0.3,0.14,1967-04-07 06:00:00,2.444,-2.254,0.0613333333333333
1967-04-17 13:00:00,6,0.35,0.11,1967-04-17 19:00:00,3.143,-1.755,0.786857142857143
1967-04-24 06:00:00,5,0.17,0.08,1967-04-24 11:00:00,1.145,-3.255,-1.43816666666667
1967-04-26 16:00:00,22,1.23,0.12,1967-04-27 14:00:00,4.344,-2.854,0.596739130434783
1967-05-03 00:00:00,4,0.13,0.07,1967-05-03 04:00:00,0.545,-2.654,-1.1752
1967-05-06 07:00:00,5,0.2,0.07,1967-05-06 12:00:00,2.244,-2.854,0.311166666666667
1967-05-07 05:00:00,19,1.4,0.24,1967-05-08 00:00:00,4.045,-2.654,1.0299
1967-05-08 15:00:00,7,0.13,0.09,1967-05-08 22:00:00,1.946,-2.156,-0.2055
1967-05-11 11:00:00,10,0.37,0.16,1967-05-11 21:00:00,3.543,-1.657,1.03518181818182
1967-05-14 15:00:00,7,0.11,0.04,1967-05-14 22:00:00,2.444,-1.857,0.619125
1967-05-15 18:00:00,3,0.41,0.39,1967-05-15 21:00:00,3.143,0.545,1.8695
1967-05-19 18:00:00,9,0.31,0.22,1967-05-20 03:00:00,3.343,-1.657,1.1043
1967-05-29 08:00:00,13,0.32,0.07,1967-05-29 21:00:00,2.844,-2.956,0.223071428571429
1967-06-18 19:00:00,18,1.08,0.25,1967-06-19 13:00:00,3.543,-3.255,0.834157894736842
1967-06-22 17:00:00,3,2.47,1.66,1967-06-22 20:00:00,0.446,-2.356,-0.98025
1967-06-30 06:00:00,5,0.49,0.17,1967-06-30 11:00:00,3.143,0.446,2.062
1967-07-02 23:00:00,6,0.75,0.31,1967-07-03 05:00:00,3.143,-1.657,0.486857142857143
1967-07-10 04:00:00,3,0.65,0.57,1967-07-10 07:00:00,3.245,0.046,1.57
1967-07-10 18:00:00,8,0.53,0.14,1967-07-11 02:00:00,2.244,-2.956,-0.644
1967-07-11 15:00:00,1,1.63,1.63,1967-07-11 16:00:00,2.746,2.044,2.395
1967-07-11 22:00:00,1,0.27,0.27,1967-07-11 23:00:00,-2.054,-2.854,-2.454
1967-07-15 22:00:00,8,0.93,0.24,1967-07-16 06:00:00,2.146,-3.054,-0.710444444444444
1967-07-29 20:00:00,6,1.28,0.63,1967-07-30 02:00:00,2.946,-2.156,0.273714285714286
1967-07-31 18:00:00,7,0.87,0.62,1967-08-01 01:00:00,3.343,0.046,1.882
1967-08-03 13:00:00,14,0.98,0.33,1967-08-04 03:00:00,4.544,-2.654,1.21106666666667
1967-08-04 20:00:00,5,0.21,0.1,1967-08-05 01:00:00,4.144,-1.155,2.0945
1967-08-09 19:00:00,13,2.06,0.45,1967-08-10 08:00:00,3.845,-2.156,1.07292857142857
1967-08-19 20:00:00,6,0.14,0.12,1967-08-20 02:00:00,3.645,-3.156,0.844571428571429
1967-08-21 22:00:00,8,0.3,0.1,1967-08-22 06:00:00,3.543,-2.756,1.23355555555556
1967-08-24 13:00:00,47,1.76,0.26,1967-08-26 12:00:00,3.343,-2.756,0.456979166666667
1967-08-26 23:00:00,8,0.5,0.2,1967-08-27 07:00:00,2.844,-2.054,0.378222222222222
1967-08-27 14:00:00,10,1.01,0.52,1967-08-28 00:00:00,3.845,-0.955,1.69927272727273
1967-09-16 06:00:00,5,0.12,0.04,1967-09-16 11:00:00,3.264,-2.054,0.4795
1967-09-21 21:00:00,3,1.1,0.54,1967-09-22 00:00:00,0.446,-2.087,-1.0655
1967-09-28 14:00:00,4,0.17,0.1,1967-09-28 18:00:00,2.595,-1.916,0.1286
1967-09-29 00:00:00,9,1.49,0.31,1967-09-29 09:00:00,2.815,-1.404,0.5736
1967-10-10 13:00:00,6,0.56,0.17,1967-10-10 19:00:00,3.743,-2.697,0.635428571428571
1967-10-18 12:00:00,8,0.4,0.23,1967-10-18 20:00:00,3.776,-1.224,1.53022222222222
1967-10-25 18:00:00,3,1,0.5,1967-10-25 21:00:00,4.124,2.195,3.412
1967-11-02 13:00:00,8,0.63,0.28,1967-11-02 21:00:00,4.393,-2.146,1.25366666666667
1967-11-18 14:00:00,2,0.15,0.08,1967-11-18 16:00:00,3.704,2.615,3.28733333333333
1967-11-23 04:00:00,9,0.44,0.1,1967-11-23 13:00:00,2.766,-2.156,0.4976
1967-11-24 23:00:00,7,0.19,0.09,1967-11-25 06:00:00,0.965,-3.704,-1.717875
1967-11-30 11:00:00,9,0.41,0.11,1967-11-30 20:00:00,3.064,-3.376,0.1284
1967-12-03 01:00:00,13,1.6,0.32,1967-12-03 14:00:00,4.295,-2.106,1.11735714285714
1967-12-10 19:00:00,11,0.93,0.19,1967-12-11 06:00:00,3.025,-0.545,1.27941666666667
1967-12-11 20:00:00,16,1.42,0.24,1967-12-12 12:00:00,4.573,-1.257,2.11641176470588
1967-12-22 12:00:00,18,0.55,0.11,1967-12-23 06:00:00,3.294,-3.556,-0.0592631578947369
1967-12-25 22:00:00,4,0.13,0.07,1967-12-26 02:00:00,1.696,-2.087,-0.2018
1967-12-28 10:00:00,17,0.91,0.11,1967-12-29 03:00:00,3.625,-2.444,1.10061111111111
1967-12-31 14:00:00,11,0.27,0.06,1968-01-01 01:00:00,3.704,-2.995,0.300333333333333
1968-01-04 00:00:00,5,0.1,0.05,1968-01-04 05:00:00,2.274,-3.136,0.239666666666667
1968-01-06 20:00:00,8,0.13,0.03,1968-01-07 04:00:00,0.686,-4.275,-2.05088888888889
1968-01-14 03:00:00,18,2.27,0.33,1968-01-14 21:00:00,4.646,-1.936,1.31884210526316
1968-01-23 12:00:00,8,0.23,0.1,1968-01-23 20:00:00,2.454,-2.674,-0.234777777777778
1968-02-02 15:00:00,8,0.63,0.14,1968-02-02 23:00:00,3.386,-2.005,1.13044444444444
1968-02-29 13:00:00,17,0.78,0.07,1968-03-01 06:00:00,3.225,-2.795,0.918555555555556
1968-03-12 09:00:00,28,2.41,0.51,1968-03-13 13:00:00,3.825,-2.087,1.19296551724138
1968-03-17 00:00:00,14,0.69,0.12,1968-03-17 14:00:00,2.933,-3.455,0.0833333333333333
