start,duration,depth,peak,end,td.max.lf,td.min.lf,td.mean.lf,td.min.lf,td.mean.lf,td.max.lf
1964-11-19 06:00:00,11,0.27,0.06,1964-11-19 17:00:00,0.907267009,0.146476079,0.532162142916667,0.146476079,0.532162142916667,0.907267009
1964-11-20 06:00:00,4,0.17,0.13,1964-11-20 10:00:00,0.852622204,0.587535926,0.7226737856,0.587535926,0.7226737856,0.852622204
1964-11-25 15:00:00,8,1.07,0.4,1964-11-25 23:00:00,1.2287353,0.702660151,1.00688932666667,0.702660151,1.00688932666667,1.2287353
1964-12-03 23:00:00,3,0.13,0.07,1964-12-04 02:00:00,NA,NA,NA,NA,NA,NA
1964-12-04 09:00:00,20,0.76,0.23,1964-12-05 05:00:00,NA,NA,NA,NA,NA,NA
1964-12-05 20:00:00,9,0.68,0.17,1964-12-06 05:00:00,NA,NA,NA,NA,NA,NA
1964-12-12 00:00:00,17,1.39,0.32,1964-12-12 17:00:00,NA,NA,NA,NA,NA,NA
1964-12-20 03:00:00,8,0.38,0.08,1964-12-20 11:00:00,-0.312893232,-0.531693588,-0.407864924,-0.531693588,-0.407864924,-0.312893232
1964-12-26 07:00:00,5,0.11,0.06,1964-12-26 12:00:00,NA,NA,NA,NA,NA,NA
1964-12-27 00:00:00,24,1.58,0.34,1964-12-28 00:00:00,NA,NA,NA,NA,NA,NA
1965-01-02 07:00:00,14,0.21,0.05,1965-01-02 21:00:00,0.856762353,0.149194713,0.642715338866667,0.149194713,0.642715338866667,0.856762353
1965-01-08 03:00:00,9,0.29,0.07,1965-01-08 12:00:00,0.045888857,-0.004641922,0.0291202765,-0.004641922,0.0291202765,0.045888857
1965-01-09 13:00:00,6,0.25,0.06,1965-01-09 19:00:00,-0.523893683,-0.69320352,-0.611440365571429,-0.69320352,-0.611440365571429,-0.523893683
1965-01-10 08:00:00,14,0.61,0.07,1965-01-10 22:00:00,-0.500581292,-0.804719628,-0.677007873133333,-0.804719628,-0.677007873133333,-0.500581292
1965-01-16 03:00:00,16,0.31,0.04,1965-01-16 19:00:00,0.396445169,-0.489606535,-0.0341349952941176,-0.489606535,-0.0341349952941176,0.396445169
1965-01-23 13:00:00,31,0.66,0.16,1965-01-24 20:00:00,1.05820459,-0.910931361,0.3559239876875,-0.910931361,0.3559239876875,1.05820459
1965-02-07 13:00:00,13,1.2,0.17,1965-02-08 02:00:00,1.135220548,0.255211652,0.739874733166667,0.255211652,0.739874733166667,1.135220548
1965-02-10 09:00:00,7,0.17,0.05,1965-02-10 16:00:00,0.384582191,0.167745318,0.271746618,0.167745318,0.271746618,0.384582191
1965-02-12 02:00:00,11,0.1,0.03,1965-02-12 13:00:00,0.784478435,0.546284853,0.670502782916667,0.546284853,0.670502782916667,0.784478435
1965-02-25 03:00:00,10,0.43,0.15,1965-02-25 13:00:00,NA,NA,NA,NA,NA,NA
1965-03-05 06:00:00,13,0.97,0.36,1965-03-05 19:00:00,NA,NA,NA,NA,NA,NA
1965-03-15 00:00:00,5,0.11,0.04,1965-03-15 05:00:00,-0.543415422,-0.740406946,-0.640638048166667,-0.740406946,-0.640638048166667,-0.543415422
1965-03-17 16:00:00,6,0.34,0.07,1965-03-17 22:00:00,0.310678022,-0.11892666,0.107886991428571,-0.11892666,0.107886991428571,0.310678022
1965-03-20 10:00:00,8,0.24,0.05,1965-03-20 18:00:00,-0.242254259,-0.337959341,-0.281385421888889,-0.337959341,-0.281385421888889,-0.242254259
1965-03-23 17:00:00,7,0.29,0.11,1965-03-24 00:00:00,-1.077020898,-1.114941313,-1.10284937766667,-1.114941313,-1.10284937766667,-1.077020898
1965-03-25 02:00:00,32,0.76,0.1,1965-03-26 10:00:00,0.025257182,-0.409194155,-0.187831252424242,-0.409194155,-0.187831252424242,0.025257182
1965-03-29 05:00:00,5,0.46,0.21,1965-03-29 10:00:00,NA,NA,NA,NA,NA,NA
1965-04-02 01:00:00,9,0.37,0.11,1965-04-02 10:00:00,0.438607534,0.34544152,0.4103403689,0.34544152,0.4103403689,0.438607534
1965-04-07 03:00:00,7,0.25,0.09,1965-04-07 10:00:00,0.175615183,0.065267938,0.123857523375,0.065267938,0.123857523375,0.175615183
1965-04-09 03:00:00,7,0.32,0.08,1965-04-09 10:00:00,0.025720521,-0.104718758,-0.045477225625,-0.104718758,-0.045477225625,0.025720521
1965-04-15 13:00:00,17,0.54,0.14,1965-04-16 06:00:00,1.011236498,0.748572087,0.936225229333333,0.748572087,0.936225229333333,1.011236498
1965-04-18 21:00:00,14,0.46,0.13,1965-04-19 11:00:00,0.322984193,-0.334327076,-0.0376078434545455,-0.334327076,-0.0376078434545455,0.322984193
1965-04-26 01:00:00,6,0.2,0.11,1965-04-26 07:00:00,NA,NA,NA,NA,NA,NA
1965-05-02 01:00:00,2,0.14,0.08,1965-05-02 03:00:00,0.281823484,0.275701813,0.279261030333333,0.275701813,0.279261030333333,0.281823484
1965-05-16 21:00:00,5,0.23,0.08,1965-05-17 02:00:00,NA,NA,NA,NA,NA,NA
1965-05-24 05:00:00,4,0.23,0.1,1965-05-24 09:00:00,-0.188812396,-0.285436375,-0.235065266,-0.285436375,-0.235065266,-0.188812396
1965-05-27 17:00:00,6,0.15,0.08,1965-05-27 23:00:00,0.260114853,0.243786179,0.253421356,0.243786179,0.253421356,0.260114853
1965-05-29 02:00:00,8,0.3,0.06,1965-05-29 10:00:00,0.013949255,-0.094143432,-0.0418856375555556,-0.094143432,-0.0418856375555556,0.013949255
1965-06-02 18:00:00,15,0.77,0.22,1965-06-03 09:00:00,0.052828427,-0.078102575,-0.03835231475,-0.078102575,-0.03835231475,0.052828427
1965-06-09 07:00:00,3,0.1,0.05,1965-06-09 10:00:00,-0.177498265,-0.184369851,-0.18075990825,-0.184369851,-0.18075990825,-0.177498265
1965-06-10 15:00:00,1,0.22,0.22,1965-06-10 16:00:00,-0.287450391,-0.299877527,-0.293663959,-0.299877527,-0.293663959,-0.287450391
1965-06-12 03:00:00,1,0.12,0.12,1965-06-12 04:00:00,-0.065125249,-0.07154093,-0.0683330895,-0.07154093,-0.0683330895,-0.065125249
1965-06-19 09:00:00,10,0.21,0.06,1965-06-19 19:00:00,-0.15192311,-0.208210635,-0.180460384454545,-0.208210635,-0.180460384454545,-0.15192311
1965-06-24 13:00:00,3,1.03,0.55,1965-06-24 16:00:00,-0.198816383,-0.232741243,-0.215887641,-0.232741243,-0.215887641,-0.198816383
1965-06-30 09:00:00,4,0.26,0.13,1965-06-30 13:00:00,0.044453857,0.008213042,0.0287744118,0.008213042,0.0287744118,0.044453857
1965-07-05 15:00:00,4,1,0.73,1965-07-05 19:00:00,NA,NA,NA,NA,NA,NA
1965-07-11 02:00:00,16,1.77,0.51,1965-07-11 18:00:00,-0.172416748,-0.39586768,-0.261015142411765,-0.39586768,-0.261015142411765,-0.172416748
1965-07-18 18:00:00,6,0.2,0.15,1965-07-19 00:00:00,0.290813683,0.151125609,0.225750435142857,0.151125609,0.225750435142857,0.290813683
1965-07-30 15:00:00,4,0.12,0.08,1965-07-30 19:00:00,0.275721656,0.260909415,0.267277461,0.260909415,0.267277461,0.275721656
1965-08-01 08:00:00,20,0.12,0.06,1965-08-02 04:00:00,1.117622676,0.665709807,0.979102286857143,0.665709807,0.979102286857143,1.117622676
1965-08-04 23:00:00,4,0.6,0.37,1965-08-05 03:00:00,0.016463165,-0.007638307,0.007161034,-0.007638307,0.007161034,0.016463165
1965-08-09 17:00:00,7,2.01,0.91,1965-08-10 00:00:00,0.091117618,0.028929656,0.067483597625,0.028929656,0.067483597625,0.091117618
1965-08-10 16:00:00,2,0.12,0.11,1965-08-10 18:00:00,-0.376481061,-0.427081261,-0.401948546333333,-0.427081261,-0.401948546333333,-0.376481061
1965-08-13 18:00:00,4,0.16,0.09,1965-08-13 22:00:00,-0.586424238,-0.612747695,-0.6015275686,-0.612747695,-0.6015275686,-0.586424238
1965-08-21 23:00:00,12,0.68,0.15,1965-08-22 11:00:00,0.351679176,0.21125256,0.309295662538462,0.21125256,0.309295662538462,0.351679176
1965-08-23 08:00:00,1,0.17,0.17,1965-08-23 09:00:00,-0.033106275,-0.039945934,-0.0365261045,-0.039945934,-0.0365261045,-0.033106275
1965-08-26 00:00:00,7,0.1,0.07,1965-08-26 07:00:00,0.463164991,0.339844465,0.408459915375,0.339844465,0.408459915375,0.463164991
1965-09-01 19:00:00,4,0.99,0.39,1965-09-01 23:00:00,0.337275637,-0.050924278,0.1455642248,-0.050924278,0.1455642248,0.337275637
1965-09-13 06:00:00,10,0.37,0.12,1965-09-13 16:00:00,0.029387589,0.029387589,0.029387589,0.029387589,0.029387589,0.029387589
1965-09-24 14:00:00,9,1.58,0.9,1965-09-24 23:00:00,0.596961788,0.359358679,0.5064009531,0.359358679,0.5064009531,0.596961788
1965-10-01 08:00:00,12,0.69,0.26,1965-10-01 20:00:00,1.542514661,0.365379578,1.100459604,0.365379578,1.100459604,1.542514661
1965-10-07 13:00:00,10,1.14,0.31,1965-10-07 23:00:00,1.761409234,0.878526851,1.39922387018182,0.878526851,1.39922387018182,1.761409234
1965-10-12 04:00:00,6,0.1,0.04,1965-10-12 10:00:00,0.293729439,0.171922229,0.241323337714286,0.171922229,0.241323337714286,0.293729439
1965-11-08 08:00:00,7,0.11,0.04,1965-11-08 15:00:00,NA,NA,NA,NA,NA,NA
1965-11-16 12:00:00,4,0.28,0.15,1965-11-16 16:00:00,NA,NA,NA,NA,NA,NA
1965-11-22 06:00:00,9,0.27,0.08,1965-11-22 15:00:00,NA,NA,NA,NA,NA,NA
1965-11-27 05:00:00,8,0.14,0.08,1965-11-27 13:00:00,NA,NA,NA,NA,NA,NA
1965-12-11 18:00:00,7,0.16,0.04,1965-12-12 01:00:00,-0.18617576,-0.190367181,-0.188204315,-0.190367181,-0.188204315,-0.18617576
1965-12-13 05:00:00,6,0.87,0.24,1965-12-13 11:00:00,0.726660209,0.70109406,0.718652096428571,0.70109406,0.718652096428571,0.726660209
1965-12-25 10:00:00,10,0.77,0.26,1965-12-25 20:00:00,0.190753117,-0.186355421,0.0849990093636364,-0.186355421,0.0849990093636364,0.190753117
1966-01-02 10:00:00,18,0.6,0.1,1966-01-03 04:00:00,0.460091613,-0.63431777,-0.0251310408421053,-0.63431777,-0.0251310408421053,0.460091613
1966-01-06 00:00:00,11,0.52,0.1,1966-01-06 11:00:00,0.023316213,-0.957041879,-0.494534760083333,-0.957041879,-0.494534760083333,0.023316213
1966-01-22 21:00:00,22,0.87,0.12,1966-01-23 19:00:00,2.063975971,0.406956768,1.51784837334783,0.406956768,1.51784837334783,2.063975971
1966-01-26 15:00:00,14,0.18,0.04,1966-01-27 05:00:00,0.319763813,0.064912173,0.180724327933333,0.064912173,0.180724327933333,0.319763813
1966-01-29 19:00:00,22,0.62,0.07,1966-01-30 17:00:00,-0.478232641,-1.573808579,-0.88396222826087,-1.573808579,-0.88396222826087,-0.478232641
1966-02-01 22:00:00,4,0.19,0.07,1966-02-02 02:00:00,-1.024804945,-1.59168889,-1.3056101058,-1.59168889,-1.3056101058,-1.024804945
1966-02-02 17:00:00,16,0.17,0.02,1966-02-03 09:00:00,0.031068162,-0.308901586,-0.118569039,-0.308901586,-0.118569039,0.031068162
1966-02-11 02:00:00,2,0.11,0.09,1966-02-11 04:00:00,-0.201044025,-0.260907582,-0.230176838666667,-0.260907582,-0.230176838666667,-0.201044025
1966-02-13 00:00:00,20,1.96,0.29,1966-02-13 20:00:00,1.609655549,-0.640247459,0.636741020761905,-0.640247459,0.636741020761905,1.609655549
1966-02-16 06:00:00,13,0.27,0.05,1966-02-16 19:00:00,0.5932125,0.007398135,0.351631931285714,0.007398135,0.351631931285714,0.5932125
1966-02-24 09:00:00,23,0.89,0.1,1966-02-25 08:00:00,0.129428426,-0.235960751,-0.135524659833333,-0.235960751,-0.135524659833333,0.129428426
1966-02-28 10:00:00,16,0.66,0.13,1966-03-01 02:00:00,0.958161048,0.015666606,0.560799014294118,0.015666606,0.560799014294118,0.958161048
1966-03-24 16:00:00,5,0.51,0.17,1966-03-24 21:00:00,0.728511733,0.436580572,0.592269645166667,0.436580572,0.592269645166667,0.728511733
1966-04-12 16:00:00,17,0.74,0.09,1966-04-13 09:00:00,0.612080559,-0.326010895,0.199642125277778,-0.326010895,0.199642125277778,0.612080559
1966-04-13 16:00:00,7,0.14,0.04,1966-04-13 23:00:00,0.658280606,0.592327676,0.627142773875,0.592327676,0.627142773875,0.658280606
1966-04-22 00:00:00,9,0.35,0.13,1966-04-22 09:00:00,-0.0849603,-0.425263257,-0.2558479536,-0.425263257,-0.2558479536,-0.0849603
1966-04-23 21:00:00,6,0.92,0.7,1966-04-24 03:00:00,0.010061634,-0.065662804,-0.0251537322857143,-0.065662804,-0.0251537322857143,0.010061634
1966-04-24 15:00:00,17,1.23,0.48,1966-04-25 08:00:00,0.218189485,0.13176685,0.190015247888889,0.13176685,0.190015247888889,0.218189485
1966-04-27 14:00:00,22,0.66,0.12,1966-04-28 12:00:00,0.747890845,0.327038402,0.632561506478261,0.327038402,0.632561506478261,0.747890845
1966-04-30 10:00:00,13,0.25,0.07,1966-04-30 23:00:00,0.423502428,0.172085519,0.320996351214286,0.172085519,0.320996351214286,0.423502428
1966-05-16 23:00:00,2,0.37,0.29,1966-05-17 01:00:00,0.841011601,0.832521378,0.837274476333333,0.832521378,0.837274476333333,0.841011601
1966-05-19 04:00:00,9,1.16,0.38,1966-05-19 13:00:00,0.9421881,0.862642978,0.9190487381,0.862642978,0.9190487381,0.9421881
1966-05-22 00:00:00,3,0.92,0.4,1966-05-22 03:00:00,0.217806966,0.213336069,0.215087193,0.213336069,0.215087193,0.217806966
1966-05-27 21:00:00,13,0.21,0.04,1966-05-28 10:00:00,0.357528062,0.307201777,0.327794845928571,0.307201777,0.327794845928571,0.357528062
1966-06-10 15:00:00,1,0.22,0.22,1966-06-10 16:00:00,-0.115083821,-0.198562758,-0.1568232895,-0.198562758,-0.1568232895,-0.115083821
1966-06-19 03:00:00,5,0.1,0.03,1966-06-19 08:00:00,0.052068666,0.010932135,0.0303349308333333,0.010932135,0.0303349308333333,0.052068666
1966-07-04 19:00:00,6,0.25,0.15,1966-07-05 01:00:00,0.175002125,0.149367098,0.158510402571429,0.149367098,0.158510402571429,0.175002125
1966-07-06 22:00:00,5,0.1,0.09,1966-07-07 03:00:00,0.642949798,0.574409194,0.612170551666667,0.574409194,0.612170551666667,0.642949798
1966-07-10 22:00:00,2,0.16,0.1,1966-07-11 00:00:00,-0.14557125,-0.196398019,-0.171332868333333,-0.196398019,-0.171332868333333,-0.14557125
1966-07-19 18:00:00,4,0.7,0.59,1966-07-19 22:00:00,0.125208394,0.091041973,0.1107097204,0.091041973,0.1107097204,0.125208394
1966-07-27 20:00:00,7,1,0.37,1966-07-28 03:00:00,0.383995507,0.232168911,0.32153185075,0.232168911,0.32153185075,0.383995507
1966-08-02 19:00:00,4,0.25,0.12,1966-08-02 23:00:00,-0.294844496,-0.338965876,-0.3159410008,-0.338965876,-0.3159410008,-0.294844496
1966-08-05 02:00:00,8,0.22,0.1,1966-08-05 10:00:00,0.057958937,-0.004962799,0.0202616632222222,-0.004962799,0.0202616632222222,0.057958937
1966-08-10 00:00:00,1,0.22,0.22,1966-08-10 01:00:00,0.189182831,0.188995729,0.18908928,0.188995729,0.18908928,0.189182831
1966-08-11 18:00:00,3,0.6,0.46,1966-08-11 21:00:00,0.054314533,-0.043064068,0.00615534225,-0.043064068,0.00615534225,0.054314533
1966-08-16 22:00:00,1,0.3,0.3,1966-08-16 23:00:00,0.393984317,0.372620591,0.383302454,0.372620591,0.383302454,0.393984317
1966-09-03 20:00:00,2,0.81,0.71,1966-09-03 22:00:00,0.920210657,0.798022826,0.859666227,0.798022826,0.859666227,0.920210657
1966-09-14 03:00:00,22,4.69,1.5,1966-09-15 01:00:00,1.330286405,0.430237239,0.986879639565217,0.430237239,0.986879639565217,1.330286405
1966-09-19 22:00:00,16,0.66,0.1,1966-09-20 14:00:00,1.066553215,0.211928893,0.588105003294118,0.211928893,0.588105003294118,1.066553215
1966-09-20 23:00:00,22,1.61,0.48,1966-09-21 21:00:00,1.936033584,1.607439294,1.82572693291304,1.607439294,1.82572693291304,1.936033584
1966-09-27 12:00:00,8,0.18,0.05,1966-09-27 20:00:00,0.122653477,0.084167639,0.102815635888889,0.084167639,0.102815635888889,0.122653477
1966-09-28 13:00:00,11,0.23,0.1,1966-09-29 00:00:00,0.376643251,0.27423174,0.32068310175,0.27423174,0.32068310175,0.376643251
1966-09-29 10:00:00,6,0.4,0.12,1966-09-29 16:00:00,0.820878171,0.625747183,0.724301995,0.625747183,0.724301995,0.820878171
1966-10-01 10:00:00,11,0.99,0.32,1966-10-01 21:00:00,-0.043138879,-0.192922017,-0.13583522575,-0.192922017,-0.13583522575,-0.043138879
1966-10-05 07:00:00,3,0.15,0.08,1966-10-05 10:00:00,0.117741922,0.001068976,0.06194634175,0.001068976,0.06194634175,0.117741922
1966-10-16 03:00:00,7,0.18,0.1,1966-10-16 10:00:00,0.244633069,0.054822222,0.167319344,0.054822222,0.167319344,0.244633069
1966-10-18 22:00:00,25,3.79,0.4,1966-10-19 23:00:00,0.644792346,-0.239365561,0.355910987884615,-0.239365561,0.355910987884615,0.644792346
1966-11-02 12:00:00,18,0.53,0.23,1966-11-03 06:00:00,1.376160247,0.352450609,1.00174421931579,0.352450609,1.00174421931579,1.376160247
1966-11-05 23:00:00,3,0.16,0.11,1966-11-06 02:00:00,-0.332785672,-0.380849054,-0.3519258545,-0.380849054,-0.3519258545,-0.332785672
1966-11-12 09:00:00,4,0.14,0.05,1966-11-12 13:00:00,-0.073299621,-0.103697025,-0.083523427,-0.103697025,-0.083523427,-0.073299621
1966-11-25 20:00:00,10,0.28,0.11,1966-11-26 06:00:00,0.262701869,0.187756019,0.233916756636364,0.187756019,0.233916756636364,0.262701869
1966-11-28 12:00:00,7,1.07,0.38,1966-11-28 19:00:00,2.032819989,1.944184567,2.000638138375,1.944184567,2.000638138375,2.032819989
1966-12-11 00:00:00,6,0.25,0.12,1966-12-11 06:00:00,0.511717119,0.250022453,0.400252973142857,0.250022453,0.400252973142857,0.511717119
1966-12-13 14:00:00,16,0.83,0.11,1966-12-14 06:00:00,0.292199976,-0.145799978,0.0601971230588235,-0.145799978,0.0601971230588235,0.292199976
1966-12-20 10:00:00,19,1.02,0.15,1966-12-21 05:00:00,0.942862428,0.1733157,0.5851077091,0.1733157,0.5851077091,0.942862428
1966-12-24 03:00:00,25,1.11,0.16,1966-12-25 04:00:00,-0.499695207,-1.507737547,-1.11420227438462,-1.507737547,-1.11420227438462,-0.499695207
1966-12-28 23:00:00,11,1.12,0.24,1966-12-29 10:00:00,0.658119204,0.16921832,0.485589315333333,0.16921832,0.485589315333333,0.658119204
1967-01-08 07:00:00,11,0.31,0.05,1967-01-08 18:00:00,-0.302763639,-0.449214101,-0.3866916845,-0.449214101,-0.3866916845,-0.302763639
1967-01-27 12:00:00,6,1.21,0.57,1967-01-27 18:00:00,1.409746217,0.836611011,1.13294567342857,0.836611011,1.13294567342857,1.409746217
1967-02-02 19:00:00,4,0.27,0.1,1967-02-02 23:00:00,-0.255331837,-0.554011077,-0.4062781096,-0.554011077,-0.4062781096,-0.255331837
1967-02-07 01:00:00,14,0.59,0.08,1967-02-07 15:00:00,NA,NA,NA,NA,NA,NA
1967-02-10 00:00:00,6,0.26,0.11,1967-02-10 06:00:00,NA,NA,NA,NA,NA,NA
1967-02-17 07:00:00,5,0.11,0.03,1967-02-17 12:00:00,-1.581739323,-2.032523509,-1.81361006233333,-2.032523509,-1.81361006233333,-1.581739323
1967-02-18 00:00:00,13,0.15,0.02,1967-02-18 13:00:00,0.205740857,-0.545877378,-0.147085525,-0.545877378,-0.147085525,0.205740857
1967-02-20 18:00:00,5,0.11,0.03,1967-02-20 23:00:00,0.381575769,0.202124656,0.303171115333333,0.202124656,0.303171115333333,0.381575769
1967-02-21 05:00:00,6,0.11,0.03,1967-02-21 11:00:00,0.264871066,-0.278398895,0.0179419498571429,-0.278398895,0.0179419498571429,0.264871066
1967-02-23 01:00:00,5,0.13,0.04,1967-02-23 06:00:00,-0.215828528,-0.241686499,-0.2253705265,-0.241686499,-0.2253705265,-0.215828528
1967-03-04 23:00:00,14,0.51,0.1,1967-03-05 13:00:00,0.004333403,-0.388358395,-0.198276278733333,-0.388358395,-0.198276278733333,0.004333403
1967-03-05 21:00:00,40,2.6,0.26,1967-03-07 13:00:00,1.222863703,-0.006413194,0.412109278048781,-0.006413194,0.412109278048781,1.222863703
1967-03-15 02:00:00,27,0.43,0.12,1967-03-16 05:00:00,0.770374442,0.128160741,0.497343778321429,0.128160741,0.497343778321429,0.770374442
1967-03-21 06:00:00,22,0.52,0.06,1967-03-22 04:00:00,0.26868028,-0.432003362,0.0766225904782609,-0.432003362,0.0766225904782609,0.26868028
1967-03-29 03:00:00,4,0.28,0.1,1967-03-29 07:00:00,0.352045494,0.291522403,0.3198446342,0.291522403,0.3198446342,0.352045494
1967-04-07 01:00:00,5,0.3,0.14,1967-04-07 06:00:00,0.573925903,0.424068852,0.504125566,0.424068852,0.504125566,0.573925903
1967-04-17 13:00:00,6,0.35,0.11,1967-04-17 19:00:00,1.037044902,0.958378887,1.00563411971429,0.958378887,1.00563411971429,1.037044902
1967-04-24 06:00:00,5,0.17,0.08,1967-04-24 11:00:00,0.082819192,-0.029393666,0.0405859298333333,-0.029393666,0.0405859298333333,0.082819192
1967-04-26 16:00:00,22,1.23,0.12,1967-04-27 14:00:00,0.830751526,0.431023376,0.686056683652174,0.431023376,0.686056683652174,0.830751526
1967-05-03 00:00:00,4,0.13,0.07,1967-05-03 04:00:00,0.242221575,-0.039365521,0.1024090544,-0.039365521,0.1024090544,0.242221575
1967-05-06 07:00:00,5,0.2,0.07,1967-05-06 12:00:00,-0.235035159,-0.288442271,-0.269492357,-0.288442271,-0.269492357,-0.235035159
1967-05-07 05:00:00,19,1.4,0.24,1967-05-08 00:00:00,1.483011295,0.75324703,1.2824755364,0.75324703,1.2824755364,1.483011295
1967-05-08 15:00:00,7,0.13,0.09,1967-05-08 22:00:00,0.855134776,0.733195667,0.787475909,0.733195667,0.787475909,0.855134776
1967-05-11 11:00:00,10,0.37,0.16,1967-05-11 21:00:00,1.026433367,0.88398973,0.969770872272727,0.88398973,0.969770872272727,1.026433367
1967-05-14 15:00:00,7,0.11,0.04,1967-05-14 22:00:00,0.331784846,0.024522699,0.160908118,0.024522699,0.160908118,0.331784846
1967-05-15 18:00:00,3,0.41,0.39,1967-05-15 21:00:00,0.651132762,0.456066426,0.55567013325,0.456066426,0.55567013325,0.651132762
1967-05-19 18:00:00,9,0.31,0.22,1967-05-20 03:00:00,0.390454085,0.160304297,0.2822288563,0.160304297,0.2822288563,0.390454085
1967-05-29 08:00:00,13,0.32,0.07,1967-05-29 21:00:00,0.406771809,0.341728854,0.375274116142857,0.341728854,0.375274116142857,0.406771809
1967-06-18 19:00:00,18,1.08,0.25,1967-06-19 13:00:00,0.254084872,0.210981315,0.222295212157895,0.210981315,0.222295212157895,0.254084872
1967-06-22 17:00:00,3,2.47,1.66,1967-06-22 20:00:00,0.737250236,0.684974542,0.712616699,0.684974542,0.712616699,0.737250236
1967-06-30 06:00:00,5,0.49,0.17,1967-06-30 11:00:00,0.724219884,0.648661378,0.689989160833333,0.648661378,0.689989160833333,0.724219884
1967-07-02 23:00:00,6,0.75,0.31,1967-07-03 05:00:00,0.660017677,0.599150354,0.640926231857143,0.599150354,0.640926231857143,0.660017677
1967-07-10 04:00:00,3,0.65,0.57,1967-07-10 07:00:00,0.018377008,-0.038325072,-0.01057236075,-0.038325072,-0.01057236075,0.018377008
1967-07-10 18:00:00,8,0.53,0.14,1967-07-11 02:00:00,0.306744644,0.216883935,0.264493404444444,0.216883935,0.264493404444444,0.306744644
1967-07-11 15:00:00,1,1.63,1.63,1967-07-11 16:00:00,0.411143219,0.407623816,0.4093835175,0.407623816,0.4093835175,0.411143219
1967-07-11 22:00:00,1,0.27,0.27,1967-07-11 23:00:00,0.423890426,0.423411049,0.4236507375,0.423411049,0.4236507375,0.423890426
1967-07-15 22:00:00,8,0.93,0.24,1967-07-16 06:00:00,0.159812655,-0.062804132,0.0407409388888889,-0.062804132,0.0407409388888889,0.159812655
